month,pop,dpop,month1,month2,month3,month4,month5,month6,H1N,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
2003.83333333333,291002724,2639514,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,4243,1.57975826322002,0.93798703075597,1.5412368126891,1.04863032712191,1.05603460287468,0.853565149219369,1.0245722667119,1.38319675961467,1.38816423987755,1.47239044507468,1.3094560000859,1.1737581969913,1.14819810442016,1.06600075466382,1.13669554361696,1.01703542796538,0.975354898594339,0.982463790160312,1.01165003591927,0.978197000007698
2003.91666666667,291223248,2652845,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382,0,1.36792560934262,0.878655243574359,1.49256872520253,1.03741619540781,1.04730697256079,0.85381523317323,1.02108615116727,1.36987207850796,1.37706466383949,1.45912480262222,1.29860843044834,1.16373764807346,1.14041357519341,1.06008126153994,1.12760604197602,1.01599877327907,0.970080815678412,0.977907139686187,1.00645422704476,0.974249308545959
2004,291444828,2664857,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,0,1.27982799411505,0.857055621191115,1.46326427083331,1.03172534120445,1.04593641847961,0.862057888012445,1.0272886267685,1.36451438055549,1.36748258117942,1.44789636753697,1.28887354549921,1.15567224732459,1.13313468302616,1.05438473985737,1.11747845794347,1.01214667901512,0.965473084477362,0.974012816063423,1.00128421902613,0.968548844301435
2004.08333333333,291667355,2675549,0.479166666666951,0.479166666666382,0.0208333333332765,0,0,0.0208333333333902,2291,1.31003687351262,0.894079903684377,1.48584884162475,1.0429372071223,1.06412161229297,0.881277419713117,1.04384771789396,1.37113042058227,1.36213371157376,1.44349922887054,1.2841534962234,1.15310424090038,1.13127679183301,1.05258963274928,1.11422112855922,1.00864250869637,0.963984263310987,0.972360350673508,0.998905191230521,0.963251147185163
2004.16666666667,291890717,2684922,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,0,1.38737598505086,0.966209484082045,1.53052218375836,1.07495032577426,1.09583933833113,0.911316360183009,1.06416098820584,1.38033938056575,1.3617855773785,1.44271669029933,1.28625827183823,1.15739798641406,1.13424342607982,1.05595976933062,1.11513985134221,1.00775427630595,0.965491824590198,0.972015332638143,0.997829491995012,0.95923151039062
2004.25,292114805,2692975,0.0208333333333333,0.479166666666667,0.479166666666667,0.0208333333333333,0,0,6023,1.4242321365852,1.03882316861571,1.55190263192808,1.12979300225993,1.13051090907766,0.951231797800434,1.07980838617868,1.37941354926673,1.36671865161904,1.44032935915537,1.29647482111758,1.1693733693409,1.14006015036848,1.06515532521001,1.11488978893008,1.01152615844232,0.96922946924771,0.971414865513922,0.995506261899239,0.957045165433296
2004.33333333333,292339509,2699709,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,6529,1.35482766418773,1.08665594635538,1.51709458063482,1.20793970111117,1.1599949594013,0.999631571165351,1.08448938336395,1.35906492295126,1.37690991766156,1.43234095855753,1.31523817460021,1.18907702117559,1.14692713019127,1.08025586758659,1.10958864185041,1.02129824354717,0.974445412003831,0.969420874468444,0.990099702324759,0.957122979816074
2004.41666666667,292564720,2705123,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0,0,1.20072701662889,1.12186753761223,1.44314666351378,1.30364952455915,1.18589941366502,1.05332651972767,1.08038154358611,1.32376432788234,1.39112240023946,1.41964767477008,1.33957568988673,1.21346255748951,1.15374293459873,1.09901853002058,1.10120426218677,1.03559426744004,0.980445922728146,0.966594571113129,0.982634257860665,0.959398364998596
2004.5,292790327,2709218,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0,1.0053301709228,1.16597384549811,1.35959357401743,1.40962773422235,1.2122695185967,1.10867823312948,1.07178195374088,1.28142229783742,1.40781563442208,1.40436880984889,1.3656628063333,1.2387103398634,1.15958073352835,1.11861983765493,1.09316703991528,1.052233877779,0.986551785075184,0.963921988671514,0.974849433900974,0.963680368428512
2004.58333333333,293016245,2712912,0,0,0.0208333333333902,0.479166666666951,0.479166666666383,0.0208333333332765,6229,0.812037104029213,1.24049077313545,1.29597000557104,1.51857959175275,1.24315052093307,1.16204830103188,1.06298770072255,1.23994936658147,1.42544915528369,1.38862366584536,1.38967496330476,1.26100072988675,1.16351369692012,1.13623631563931,1.0889073650089,1.0690367222271,0.992083782701623,0.962389160366077,0.968484735836997,0.969778037554168
2004.66666666667,293242493,2717126,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,0,0.664247792908873,1.35271688430911,1.27355735843094,1.62006650227929,1.27935850082857,1.20910366415513,1.05722456983276,1.20627932148043,1.44181859213055,1.37413561601595,1.40782222371259,1.27665587405777,1.16483311645709,1.14944756583378,1.09049670917885,1.0839173104169,0.996568443257881,0.962766854615771,0.965032486315798,0.977215595064866
2004.75,293469114,2721860,0.0208333333333334,0,0,0.0208333333333333,0.479166666666667,0.479166666666667,0,0.596075445687849,1.45308138537044,1.28062386015567,1.69107444480057,1.30879287209047,1.24273266744419,1.05343314000622,1.18343896431526,1.45206395118993,1.36104431844365,1.41645314465235,1.28256505850957,1.16370277079744,1.15744549693883,1.09457087108294,1.0951695998533,1.00035527036867,0.964964780623341,0.964996277006191,0.984377964607906
2004.83333333333,293696151,2727114,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,0,0.604486194886154,1.48873169724262,1.29612441347912,1.71299779374252,1.31919005779435,1.25734050557908,1.04947553868186,1.17207490003554,1.45248915503152,1.34933452112738,1.41390230909223,1.27760607621779,1.16066638419048,1.1602808981582,1.09719593504754,1.10166793415553,1.00374018639123,0.968436619626614,0.968066013003715,0.989713343313384
2004.91666666667,293923647,2732887,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382,5037,0.668146232388072,1.45055745632787,1.29477379457483,1.69743993116176,1.31055118435978,1.25617836786067,1.04318529369222,1.16721993191608,1.44670941463892,1.3399550469297,1.4063099092686,1.26804360785961,1.15691497627137,1.1598277738419,1.09759480112258,1.10422875349876,1.00598181263037,0.971673000219878,0.971665584096743,0.993062321270259
2005,294151646,2739179,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,20275,0.729669062933188,1.35427421490598,1.25983485492021,1.66344830299885,1.2878713227044,1.24503684636427,1.03358166714383,1.16354810460073,1.43932197898931,1.33398193594007,1.4005759484553,1.26077807842875,1.15381805620512,1.158310575673,1.09633942785371,1.1041703076127,1.00645982421948,0.973367107982146,0.973345444887934,0.994734811266493
2005.08333333333,294380192,2745991,0.479166666666951,0.479166666666382,0.0208333333332765,0,0,0.0208333333333902,20112,0.742979351681064,1.27115897318735,1.21300287377547,1.62963760304268,1.26385661836845,1.23101814962848,1.02445545783485,1.15991222988297,1.43154096060438,1.33203602227633,1.39883406478755,1.25786600245949,1.15281179588243,1.15753232951622,1.09624119204631,1.1028759878911,1.00607541266233,0.973985409081521,0.973428324552717,0.995525623932146
2005.16666666667,294609326,2753323,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,11945,0.735380704755907,1.25846820788217,1.18062410933736,1.60715868614016,1.25217729250954,1.22041063420112,1.02078756362177,1.15545914627816,1.42203371930755,1.33448497609644,1.40066348291476,1.26026938063159,1.15530553417663,1.1585752715401,1.10002819944084,1.10148408875669,1.00632606391124,0.974337777100101,0.972699062623967,0.995858783463412
2005.25,294839093,2761175,0.0208333333333333,0.479166666666667,0.479166666666667,0.0208333333333333,0,0,2514,0.722827509586644,1.26181485374897,1.16921630779586,1.57773980353192,1.26264879413502,1.21493563221363,1.02754774189967,1.14633303203888,1.40266374058964,1.34113901767869,1.4001921386732,1.26941606865434,1.16253461515988,1.16005990494549,1.10785605325485,1.10008737508818,1.0095729253441,0.974834434689671,0.971018665495791,0.994190270482119
2005.33333333333,295069536,2769546,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,0,0.711504290581103,1.21604996733128,1.17826046845902,1.52189700042545,1.30039883959703,1.21449628598161,1.04762613271128,1.12905746052449,1.36625910404903,1.35112666677205,1.3917170344325,1.28579865963689,1.17494267455191,1.16024188282273,1.11881383593325,1.09848395595762,1.01751899919317,0.975602538511368,0.96808429353589,0.988993074857444
2005.41666666667,295300699,2778436,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0,8246,0.70018967094438,1.12462063425376,1.19891911518273,1.44472010152473,1.3556589868139,1.21629000299525,1.07560554716575,1.10467624578682,1.31631014005319,1.36140709088543,1.37566272750033,1.30570284125807,1.18998050946263,1.15837919078496,1.13029704934818,1.09633884675669,1.02837104568503,0.976036632193525,0.963861556145572,0.980776267019494
2005.5,295532623,2787847,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,0,0.685810798584974,1.0081229474491,1.22027515294933,1.35744237643855,1.4149367540719,1.21683775703699,1.10399196412699,1.07536326206062,1.25897274168196,1.36839711946358,1.35398566392566,1.32436257483105,1.20435070734344,1.15398039757687,1.13927780022405,1.09328378945775,1.03946176454032,0.975348106106104,0.958383174986238,0.970557937542031
2005.58333333333,295765340,2797266,0,0,0.0208333333333902,0.479166666666951,0.479166666666383,0.0208333333332765,11051,0.665294821407767,0.887152999818104,1.23141148674906,1.27129709474851,1.46473965967736,1.21266052189016,1.12529136246918,1.04329238357223,1.20040280199766,1.36851358195528,1.32864228975202,1.33701182167635,1.21475585565123,1.14655407194264,1.14272819528965,1.0889505260325,1.04812385548367,0.97274835061933,0.951681871717877,0.959356176995981
2005.66666666667,295998821,2806184,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,0,0.635568887314758,0.780696824016455,1.2243737579345,1.19614793791263,1.49405834170612,1.20131431130098,1.13388724455651,1.01085373364848,1.14642583189581,1.35960934373151,1.30183636124474,1.34022720925445,1.21875306804458,1.13609182611683,1.13876614439828,1.0832198250689,1.0523827295099,0.967845469085126,0.944034953688721,0.948253302173883
2005.75,296233023,2814601,0.0208333333333334,0,0,0.0208333333333333,0.479166666666667,0.479166666666667,0,0.593560144218768,0.701300211767225,1.20305855332689,1.13638023492043,1.50181591731774,1.18449529887919,1.1316732067219,0.981302432034695,1.10154581362642,1.34528141386694,1.27676087557262,1.33595602959469,1.21731756299405,1.12451744630436,1.13009276991217,1.07696856162421,1.0530346426972,0.961834416787196,0.936698071004787,0.938588534760454
2005.83333333333,296467907,2822516,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,6511,0.542719361740115,0.659898894511341,1.17432519611154,1.09500972661026,1.4894186234564,1.16493469819541,1.12242036879438,0.958109847566118,1.06993634725362,1.33056283735805,1.25685614011815,1.32748824087007,1.21227908517505,1.11423776219801,1.1205549973189,1.07132263737043,1.05156856239649,0.956306861989946,0.931171459458025,0.931765322658389
2005.91666666667,296703429,2829930,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382,10299,0.512591796369323,0.659745912172423,1.145525516777,1.0735437545216,1.46080003046694,1.1456032773985,1.10994828245723,0.943899715805377,1.05390834299756,1.31974708702246,1.24468332996667,1.31818275755994,1.20570020241804,1.10721173535666,1.113400047755,1.06708924371837,1.04923249985038,0.952447636188758,0.928334185412344,0.928514806348015
2006,296939548,2836842,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,35003,0.525940194742245,0.673363538539467,1.1259813750487,1.06745606297191,1.43000304234311,1.130430022962,1.09827022682856,0.937905239218237,1.04832195168446,1.31416934696769,1.2392870910102,1.31167431938035,1.20057477518274,1.10360685480406,1.10947632495755,1.06380073103479,1.04631064187337,0.949814223803804,0.926580637517639,0.926878896616558
2006.08333333333,297176222,2843253,0.479166666666951,0.479166666666382,0.0208333333332765,0,0,0.0208333333333902,270339,0.552302777145738,0.675472534663744,1.11939674373846,1.07041613948124,1.40750192162602,1.12306134586159,1.0905575852752,0.938848287148562,1.0462610370998,1.31180289658652,1.23862803011194,1.30942552385002,1.19937562462312,1.1030407523908,1.10803142538794,1.0607519326506,1.042763302364,0.947982600005063,0.924075513395131,0.924495014071026
2006.16666666667,297413409,2849163,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,709489,0.560387775971784,0.680318376774424,1.10503401882288,1.07491004164453,1.37938703145116,1.12505513679594,1.08642043074847,0.946795929578917,1.04115507428931,1.30013168514187,1.23984712723726,1.30393457447968,1.20156012205509,1.10472310382411,1.10430853381764,1.0575624548048,1.03821912798872,0.948230050044471,0.920549424269806,0.920071848295651
2006.25,297651068,2854571,0.0208333333333333,0.479166666666667,0.479166666666667,0.0208333333333333,0,0,319778,0.568807998343321,0.704401476330177,1.0616346450383,1.0742912700942,1.33026231233185,1.13675073546392,1.08447296307459,0.961439472112421,1.02792819254062,1.26777538700066,1.24039973713394,1.28785038873062,1.20595931212858,1.10785998361267,1.09409350750691,1.05409636663236,1.03247985906374,0.95182324465095,0.916247257213788,0.913021433027104
2006.33333333333,297889157,2859478,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,246531,0.600959531587672,0.733717270534169,0.990297838978426,1.06656652755254,1.263169913653,1.15570179785004,1.0829071999897,0.979621962214347,1.00713752684322,1.21838590705782,1.23981834058277,1.26338913386721,1.21191438267395,1.11205101761921,1.07934730535644,1.05087081593855,1.02637127772797,0.958285086380415,0.911905089077608,0.904497909626708
2006.41666666667,298127634,2863883,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0,79347,0.64946700911943,0.746634953025778,0.897712260190479,1.0509058172608,1.1857615370124,1.17876555901335,1.07980961370795,0.997474382816327,0.980748463609188,1.15937320783404,1.23815469987227,1.23515878960168,1.21889405731724,1.11699421954536,1.06357466167556,1.04856622019668,1.02097517657629,0.966702535746776,0.90838179415672,0.896090946361739
2006.5,298366457,2867787,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,69763,0.699262200855109,0.721523717439533,0.790566568255926,1.02647914246615,1.10568888403617,1.20279925400437,1.07326667644454,1.01112771684351,0.950726389260362,1.09814725187176,1.23546057729162,1.20776733565669,1.22636705968194,1.12238760309096,1.05028031077942,1.04786299688082,1.01737334820547,0.976162553260812,0.90653624674782,0.889390211502519
2006.58333333333,298605585,2871190,0,0,0.0208333333333902,0.479166666666951,0.479166666666383,0.0208333333332765,174011,0.735276876729107,0.636752757418005,0.675549422724108,0.992456506410824,1.03060365632286,1.22466011788187,1.0613648604139,1.01671294722778,0.919036690209379,1.04211800169238,1.23178773512948,1.18582275174465,1.233802113394,1.12792918195758,1.04296898697729,1.04944156346413,1.01664758521026,0.985752099436258,0.907227321146217,0.885985373316217
2006.66666666667,298844975,2874091,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,283480,0.742442806669352,0.493981094997068,0.565445089542279,0.951770142871628,0.968829303750448,1.24186437521638,1.04393752791516,1.01251963708197,0.888561948764431,0.997984725344624,1.22723055794531,1.17230719805363,1.2404251528825,1.13318155139407,1.04354023472764,1.05356685998167,1.01932586466669,0.994567522742098,0.910837650921051,0.886861220378021
2006.75,299084586,2876491,0.0208333333333334,0,0,0.0208333333333333,0.479166666666667,0.479166666666667,324899,0.70569176060206,0.388027065926938,0.497420260296919,0.922401207792594,0.931376269325947,1.25456420862294,1.02780560160083,1.00547167025739,0.865853530828929,0.969603912992873,1.22205391938533,1.1636995566704,1.24449095578699,1.13716563283649,1.04747283907588,1.05884191671086,1.0237209015701,1.00174272346495,0.915844906731125,0.89058302248914
2006.83333333333,299324376,2878389,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,470129,0.627368314551668,0.40373117387918,0.502186335881247,0.920796003630634,0.926122407193005,1.26372012803705,1.01982062014839,1.00312606702971,0.856424414815858,0.958894499154206,1.2174827215331,1.15651084328302,1.24519570941083,1.13941442711321,1.05030054180342,1.06390129178551,1.02810884863789,1.00684452850324,0.920680690229881,0.895406885094334
2006.91666666667,299564303,2879786,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382,2017078,0.579468268908407,0.492863280821549,0.560251129014983,0.942212496816226,0.945728223041438,1.27088999459921,1.01996902601776,1.00693807264438,0.857965245643327,0.962867973729571,1.21841149114396,1.15388388611121,1.24647239648879,1.14205092642463,1.05419767104721,1.06916756451539,1.03283487155162,1.01113391936834,0.925497289953184,0.900771774985583
2007,299804326,2880682,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,2128959,0.618858121592159,0.577643129913776,0.635100306654824,0.974125170005159,0.976608681760924,1.2766697082182,1.02553072685946,1.01567188525159,0.865932185555278,0.976572920600502,1.22841732967278,1.15901386820834,1.25207505910316,1.14708611763993,1.06149852333926,1.07504908982379,1.03822241888656,1.01564797226078,0.930391470680046,0.906206905141788
2007.08333333333,300044403,2881076,0.479166666666951,0.479166666666382,0.0208333333332765,0,0,0.0208333333333902,6502317,0.672235936162026,0.60858624265591,0.683022892493694,0.997517535222081,0.999852416162743,1.27735234489584,1.03141534037792,1.02415069420044,0.8756021148744,0.992743307280605,1.24243229947014,1.16934728213333,1.26027443696607,1.15380242355239,1.06938682097343,1.08042333580623,1.04303483817567,1.01931852280987,0.934098978348556,0.910697398243392
2007.16666666667,300284492,2880969,0.166666666666439,0.666666666666667,0.166666666666894,1.56789984301514e-38,0,0,1199401,0.659983489315073,0.593628128778663,0.698590067410137,1.00470521828485,1.011860785839,1.26868917045846,1.03790523580285,1.02891770366933,0.885718275707065,1.00589530872545,1.25433077849121,1.18341983297139,1.26785515296447,1.16196055825212,1.07694666217432,1.08496266841906,1.04787962796002,1.02236810379734,0.9371969156622,0.914134052985419
2007.25,300524551,2880360,0.0208333333333333,0.479166666666667,0.479166666666667,0.0208333333333333,0,0,212609,0.60738584462721,0.554700578148776,0.687943282697287,0.990729480029315,1.01396522751319,1.24687325132263,1.04834008315498,1.02845175144936,0.896914353975607,1.01097680234751,1.25660008825257,1.20025636630737,1.27126694742726,1.17207391889128,1.08488909470356,1.08830866451884,1.05373463790332,1.02542731329296,0.941412392167883,0.916790034900563
2007.33333333333,300764538,2879250,1.56617813763129e-38,0.166666666666894,0.666666666666667,0.166666666666439,0,0,59948,0.5599984234838,0.516018054558022,0.660751665448082,0.947715607823092,1.0094635559974,1.20929536739206,1.07192574335224,1.02608859162639,0.913640549804196,1.0021442231096,1.23500217746788,1.21814347892703,1.26574300778116,1.18642884041507,1.09703241036147,1.0887236170314,1.06067600081445,1.02882086940809,0.950745492549816,0.919356831715412
2007.41666666667,301004412,2877639,0,0.0208333333332765,0.479166666666382,0.479166666666951,0.0208333333333902,0,8919,0.539554791658608,0.503435739645091,0.629108594356879,0.874061993429964,1.00243872919401,1.1563509762416,1.11447367645221,1.02539986969862,0.938719708909723,0.976313913722253,1.18029280011662,1.23440015466651,1.24812142020383,1.20597167406986,1.11558316451173,1.08477675121869,1.06821677636767,1.03260170753912,0.967879898391634,0.922493923121426
2007.5,301244131,2875526,0,0,0.166666666666667,0.666666666666667,0.166666666666667,0,70068,0.560860387575831,0.547089012508266,0.61127677877097,0.796175419746318,0.998147899297221,1.09925653268749,1.16235154813828,1.02604388052436,0.964648745163555,0.942233290375121,1.10992830411025,1.24321317436077,1.22287641880399,1.22451589850265,1.13319372272226,1.07764430562659,1.07451944855101,1.03604151218039,0.987960703723607,0.926314434475959
2007.58333333333,301483645,2872667,0,0,0.0208333333333902,0.479166666666951,0.479166666666383,0.0208333333332765,140614,0.634829995833062,0.655109515409873,0.619103692409229,0.740800894773638,0.999724256220519,1.04983163558773,1.19934043338396,1.02618366913597,0.982530894089584,0.909842631245466,1.04514826763625,1.23995375215328,1.19611297965869,1.23563864972524,1.14227438315372,1.06927956293862,1.07792765785392,1.03836605230779,1.00508023437117,0.930606808668027
2007.66666666667,301722881,2868818,1.56962280972157e-38,0,0,0.166666666666439,0.666666666666667,0.166666666666894,201016,0.753794656509321,0.743333745860392,0.632606535893605,0.708027935946132,1.00063094647809,1.01148746282519,1.21831883861379,1.02191463190207,0.988220609617142,0.882022589029192,0.995624596156392,1.22786303838662,1.17282289881834,1.23910456576847,1.14382136409554,1.06213696911154,1.07886024644261,1.03939868571811,1.01665833086117,0.934407113042018
2007.75,301961754,2863978,0.0208333333333334,0,0,0.0208333333333333,0.479166666666667,0.479166666666667,280974,0.839641085301467,0.735916124092693,0.630456680127652,0.691196577056508,0.994015583977183,0.984764252893728,1.21715128590955,1.01047479533486,0.980789161300772,0.859762119953889,0.965823776377795,1.21217574325208,1.15665596279206,1.2366548141405,1.14094365307846,1.05817508426081,1.07813167530938,1.03910109445645,1.02163650866663,0.936661723405176
2007.83333333333,302200183,2858147,0.166666666666439,0,0,1.56273850898388e-38,0.166666666666894,0.666666666666667,439175,0.82599197531459,0.682577906179143,0.617772450277453,0.68330440785166,0.981433695601827,0.967126907642074,1.20454892856001,0.995740355177151,0.96742386279666,0.843543019805856,0.950958292627861,1.19823088010794,1.14700709990729,1.23174917824189,1.13661539446812,1.05686776184957,1.07606367907417,1.03739066874154,1.02171546836337,0.936710624967822
2007.91666666667,302438085,2851326,0.479166666666951,0.0208333333333902,0,0,0.0208333333332765,0.479166666666382,766523,0.763858253400858,0.647215460995818,0.604444435145443,0.678251133621556,0.966683702753293,0.955392239606609,1.19016969807248,0.982527715473378,0.955903363894601,0.833575008859692,0.944818510794914,1.1903941126117,1.14235963686655,1.22766626454213,1.13330435856281,1.05707652224609,1.0729838739248,1.03436921932127,1.01912771154429,0.934355415172867
2008,302675377,2843514,0.666666666666667,0.166666666666667,0,0,0,0.166666666666667,1847817,0.716489703240754,0.624858772914247,0.59300532384235,0.673887365845724,0.954127691940187,0.946860040692748,1.17661200765517,0.972775944252528,0.948255614834457,0.829486665766462,0.944760325347145,1.18903340244664,1.14180535203565,1.22524135590182,1.13158766256157,1.0576982600842,1.06973612869708,1.03092053089061,1.01547375878191,0.930850530996583
